_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
657769,1333,TR-00533,5,Parma Crt,Victoria Park Ave,West,Parma Crt,South,714,19,,B,Existing,Provincial,0TS10676,Yes,Existing,0,320969.541,4841855.166999999,-79.29933331699999,43.71647297,"{u'type': u'Point', u'coordinates': (-79.2993333162, 43.7164729717)}"
657770,1335,TR-00537,95,King St E,King St E,South,Church St,West,T4133,13,St. Lawrence Market Neighbourhood,R,Temporarily Removed,Provincial,00TS6207,Yes,Existing,0,314917.06899999996,4834436.593,-79.37458445,43.649803438,"{u'type': u'Point', u'coordinates': (-79.3745844526, 43.6498034361)}"
657771,1336,TR-00539,1351,Queen St W,Queen St W,South,Dunn Ave,West,1947,4,Parkdale Village,J,Existing,Provincial,00TS6500,Yes,Existing,0,310067.304,4833443.276000001,-79.434713852,43.640912371999995,"{u'type': u'Point', u'coordinates': (-79.4347138574, 43.6409123774)}"
657772,1337,TR-00541,335,High Park Ave,High Park Ave,East,Dundas St W,South,T3696,4,Junction Gardens,T,Existing,Provincial,S1303696,Yes,Existing,0,307214.447,4836123.88,-79.470061899,43.66505617,"{u'type': u'Point', u'coordinates': (-79.4700618962, 43.6650561735)}"
657773,1344,TR-00879,29,Fundy Bay Blvd,Mcnicoll Ave,North,Birchmount Rd,West,T2878,22,,VS,Existing,Provincial,0TS11818,Yes,Existing,0,319950.38800000004,4852088.892,-79.311692396,43.808609622,"{u'type': u'Point', u'coordinates': (-79.3116923985, 43.8086096196)}"
657774,1354,TR-00715,351,The West Mall,The West Mall,East,Eva Rd,South,T8674,2,,X,Existing,Provincial,S0308674,Yes,Existing,0,299588.88899999997,4833247.103999999,-79.56458775899999,43.639146957,"{u'type': u'Point', u'coordinates': (-79.5645877615, 43.6391469559)}"
657775,1357,TR-00547,375R,Queen St W,Queen St W,South,Peter St,West,T6829,10,Queen Street West,DIG-RE,Temporarily Removed,Provincial,00TS6466,Yes,Existing,0,313364.474,4834367.2639999995,-79.39383215,43.649198876999996,"{u'type': u'Point', u'coordinates': (-79.393832153, 43.6491988769)}"
657776,1361,TR-00560,2,Crescent Town Rd,Dawes Rd,West,Crescent Town Rd,North,2772,19,,B,Existing,Provincial,00TS8218,Yes,Existing,0,321134.994,4839664.86,-79.297346457,43.69675392,"{u'type': u'Point', u'coordinates': (-79.2973464605, 43.6967539222)}"
657777,1369,TR-00986,2231,Birchmount Rd,Birchmount Rd,West,Cass Ave,North,T391,22,,T,Existing,Provincial,S4000391,Yes,Temporarily Removed,0,321119.793,4848814.968,-79.297257336,43.779115901000004,"{u'type': u'Point', u'coordinates': (-79.2972573368, 43.7791159021)}"
657778,1370,TR-00990,1648,Kipling Ave,Kipling Ave,West,The Westway,North,2295,2,,J,Existing,Provincial,00TS5132,Yes,Existing,0,300364.101,4838442.426,-79.5550223,43.68591683100001,"{u'type': u'Point', u'coordinates': (-79.5550222954, 43.6859168296)}"
657779,1371,TR-00996,2267,Islington Ave,Islington Ave,East,Bergamot Ave,South,430,1,,B,Existing,Provincial,0TS10710,Yes,Existing,0,300309.956,4841868.648,-79.555722457,43.716756878000005,"{u'type': u'Point', u'coordinates': (-79.5557224582, 43.716756876)}"
657780,1373,TR-01003,106,Grenadier Rd,Roncesvalles Ave,East,Grenadier Rd,North,T4575,4,Roncesvalles Village,J,Existing,Provincial,0TS11598,Yes,Existing,0,308821.365,4834334.4,-79.45015013300001,43.648941482,"{u'type': u'Point', u'coordinates': (-79.4501501376, 43.6489414874)}"
657781,1376,TR-00730,210,Church St,Church St,North,Uphill Ave,East,T4886,5,,R,Existing,Provincial,0TS11492,Yes,Existing,0,304129.472,4840972.981000001,-79.508320293,43.708708021999996,"{u'type': u'Point', u'coordinates': (-79.5083202901, 43.7087080213)}"
657782,1378,TR-00687,245,Homewood Ave,Cactus Ave,East,Homewood Ave,South,1791,18,,T,Existing,Provincial,S2306281,Yes,Existing,0,310208.896,4849761.856000001,-79.432794929,43.78779904100001,"{u'type': u'Point', u'coordinates': (-79.4327949316, 43.7877990449)}"
657783,1389,TR-04002,410,Nugget Ave,Nugget Ave,North,Dovedale Crt,East,T9600,23,,LKN,Existing,Provincial,S4109600,Yes,Existing,0,325130.548,4850808.5,-79.24735613,43.796960551000005,"{u'type': u'Point', u'coordinates': (-79.2473561292, 43.7969605503)}"
657784,1394,TR-01115,25,Tinbury Pl,Milner Ave,North,Burrows Hall Blvd,West,T9559,23,,T,Temporarily Removed,Provincial,S4209559,Yes,Existing,0,327048.56899999996,4850491.057,-79.223534683,43.794048067,"{u'type': u'Point', u'coordinates': (-79.2235346811, 43.7940480647)}"
657785,1395,TR-00735,2494,Yonge St,Yonge St,West,Castlefield Ave,North,2044,8,Uptown Yonge,B,Existing,Provincial,00TS6816,Yes,Existing,0,312890.678,4841343.239,-79.399600816,43.711997023,"{u'type': u'Point', u'coordinates': (-79.3996008107, 43.7119970225)}"
657786,1401,TR-00154,1061,Gerrard St E,Gerrard St E,South,Jones Ave,West,2875,14,,J,Existing,Provincial,00TS6062,Yes,Existing,0,318045.054,4836586.86,-79.335755988,43.669109533000004,"{u'type': u'Point', u'coordinates': (-79.3357559891, 43.6691095386)}"
657787,1405,TR-00166,1967,Ellesmere Rd,Ellesmere Rd,South,Dolly Varden Blvd,West,500,24,,BS,Temporarily Removed,Provincial,0TS11268,Yes,Existing,0,326116.441,4848436.505,-79.23519902,43.775582368,"{u'type': u'Point', u'coordinates': (-79.2351990161, 43.7755823656)}"
657788,1409,TR-00382,2551,Yonge St,Yonge St,East,Sherwood Ave,South,2130,15,Uptown Yonge,DIG-RE,Existing,Provincial,00TS6857,Yes,Existing,0,312888.679,4841490.762,-79.39962339899999,43.713324935,"{u'type': u'Point', u'coordinates': (-79.3996234005, 43.7133249355)}"
657789,1413,TR-00396,240,Broadview Ave,Broadview Ave,West,Dundas St E,North,T1756,14,,J,Existing,Provincial,00TS5580,Yes,Existing,0,316776.692,4835856.717,-79.351500341,43.662558815,"{u'type': u'Point', u'coordinates': (-79.3515003369, 43.6625588139)}"
657790,1414,TR-00398,3357,Danforth Ave,Danforth Ave,South,Byng Ave,West,34,20,Crossroads of the Danforth,J,Existing,Provincial,0TS10814,Yes,Existing,0,322508.578,4839243.223999999,-79.280319615,43.692927202,"{u'type': u'Point', u'coordinates': (-79.2803196162, 43.6929272003)}"
657791,1419,TR-00292,1900,Ellesmere Rd,Ellesmere Rd,North,Bellamy Rd N,East,2020,24,,B,Existing,Provincial,00TS9770,Yes,Existing,0,325618.779,4848320.964,-79.241385577,43.774556527,"{u'type': u'Point', u'coordinates': (-79.2413855829, 43.7745565284)}"
657792,1422,TR-00770,25,River Grove Dr,Birchmount Rd,West,Wintermute Blvd,North,T458,22,,T,Temporarily Removed,Provincial,S3900458,Yes,Temporarily Removed,0,319626.915,4853189.283,-79.315682431,43.81852085,"{u'type': u'Point', u'coordinates': (-79.3156824364, 43.818520855)}"
657793,1426,TR-00177,308,Danforth Ave,Main St,West,Danforth Ave,North,1941,19,Danforth Village,J,Existing,Provincial,00TS6348,Yes,Existing,0,320760.527,4838727.456,-79.30201986899999,43.688324261000005,"{u'type': u'Point', u'coordinates': (-79.3020198663, 43.6883242649)}"
657794,1430,TR-00189,88,Caledonia Rd,Caledonia Rd,West,Norman Ave,North,2873,9,,B,Existing,Provincial,00TS5596,Yes,Existing,0,308355.211,4837549.544,-79.455907518,43.677884455,"{u'type': u'Point', u'coordinates': (-79.4559075231, 43.6778844593)}"
657795,1432,TR-00197,792,O'Connor Dr,O'Connor Dr,West,Sandra Rd,South,2283,19,,J,Existing,Provincial,00TS8594,Yes,Existing,0,319835.057,4840555.086,-79.31344868,43.704794503,"{u'type': u'Point', u'coordinates': (-79.3134486747, 43.7047945084)}"
657796,1439,TR-00420,515,Consumers Rd,Victoria Park Ave,West,Consumers Rd,North,2120,17,,B,Existing,Provincial,00TS9102,Yes,Existing,0,319146.135,4848037.569,-79.321796968,43.772159302,"{u'type': u'Point', u'coordinates': (-79.3217969729, 43.7721593041)}"
657797,1441,TR-00426,2450,Sheppard Ave E,Sheppard Ave E,North,Settlers Rd,East,2314,17,,B,Existing,Provincial,00TS9350,Yes,Existing,0,318776.59,4848335.186000001,-79.326379567,43.774845253,"{u'type': u'Point', u'coordinates': (-79.3263795697, 43.7748452569)}"
657798,1442,TR-00430,23,Queen's Park Cres E,Queen's Park Cres E,East,Wellesley St W,South,1987,11,,J,Existing,Provincial,00TS6596,Yes,Existing,0,313637.728,4835939.205,-79.39041908899999,43.663345248,"{u'type': u'Point', u'coordinates': (-79.3904190911, 43.6633452492)}"
657799,1446,TR-00784,992,Warden Ave,Warden Ave,West,Marble Arch Cres,North,T8588,21,,T,Existing,Provincial,S3708588,Yes,Existing,0,321619.911,4844062.272,-79.29119317199999,43.736325066999996,"{u'type': u'Point', u'coordinates': (-79.2911931708, 43.7363250696)}"
657800,1447,TR-00786,1399,Royal York Rd,Eglinton Ave W,South,Royal York Rd,East,T12135,2,,T,Existing,Provincial,S0412135,Yes,Existing,0,302697.973,4838035.027,-79.52607167800001,43.682259977,"{u'type': u'Point', u'coordinates': (-79.526071677, 43.6822599749)}"
657801,1450,TR-00799,575,Avenue Rd,Avenue Rd,East,Heath St W,South,2408,12,,DIG-RE,Existing,Provincial,,Yes,Existing,0,312689.25800000003,4838742.313999999,-79.402138365,43.688587563999995,"{u'type': u'Point', u'coordinates': (-79.4021383631, 43.6885875643)}"
657802,1453,TR-00160,1500,Woodbine Ave,Woodbine Ave,West,O'Connor Dr,South,2157,19,,LCN,Existing,Provincial,00TS8208,Yes,Existing,0,319394.74199999997,4839974.325,-79.318927698,43.699575725,"{u'type': u'Point', u'coordinates': (-79.3189277027, 43.6995757283)}"
657803,1455,TR-00212,6210,Yonge St,Yonge St,West,Moore Park Ave,North,T9031,18,,B,Existing,Provincial,0TS11112,Yes,Existing,0,311301.006,4850451.407,-79.419217209,43.793996994,"{u'type': u'Point', u'coordinates': (-79.4192172114, 43.7939969988)}"
657804,1456,TR-00216,660,Pape Ave,Pape Ave,West,Harcourt Ave,North,T6629,14,,R,Existing,Provincial,00TS6424,Yes,Existing,0,317344.231,4837528.841,-79.344424548,43.677600739,"{u'type': u'Point', u'coordinates': (-79.3444245422, 43.6776007405)}"
657805,1457,TR-00218,2481A,Yonge St,Yonge St,East,Castlefield Ave,South,3529,15,Uptown Yonge,B,Existing,Provincial,00TS4096,Yes,Existing,0,312916.951,4841305.33,-79.399275354,43.711655505,"{u'type': u'Point', u'coordinates': (-79.3992753546, 43.7116555072)}"
657806,1462,TR-00434,750,King St W,King St W,North,Tecumseth St,East,1965,10,,J,Existing,Provincial,00TS6266,Yes,Existing,0,312467.04,4833737.267,-79.40496595,43.643537839,"{u'type': u'Point', u'coordinates': (-79.4049659448, 43.6435378407)}"
657807,1463,TR-00436,3320,Midland Ave,Midland Ave,West,Silver Star Blvd,North,T5743,22,,B,Existing,Provincial,0TS11182,Yes,Existing,0,321773.559,4851949.331,-79.289036359,43.807313841,"{u'type': u'Point', u'coordinates': (-79.2890363584, 43.8073138411)}"
657808,1464,TR-00438,433,Gerrard St E,Gerrard St E,South,Sumach St,West,2214,13,,J,Existing,Provincial,00TS6092,Yes,Existing,0,315950.17,4835907.575,-79.361747346,43.663029451999996,"{u'type': u'Point', u'coordinates': (-79.3617473477, 43.6630294563)}"
657809,1467,TR-00451,5050,Yonge St,Yonge St,West,North York Blvd,North,T13869,18,,B,Existing,Provincial,0TS11118,Yes,Existing,0,311845.61199999996,4847448.95,-79.412489259,43.766966458999995,"{u'type': u'Point', u'coordinates': (-79.4124892639, 43.7669664641)}"
657810,1470,TR-00761,30,Norbury Cres,Midland Ave,East,Dorcot Ave,South,T5694,21,,T,Existing,Provincial,S3705694,Yes,Existing,0,323540.01,4846454.619,-79.267273325,43.757812869,"{u'type': u'Point', u'coordinates': (-79.2672733222, 43.7578128754)}"
657811,1471,TR-00810,360,The West Mall,The West Mall,West,Eva Rd,North,T8675,2,,X,Existing,Provincial,S0308675,Yes,Existing,0,299556.231,4833283.855,-79.564992894,43.639477535,"{u'type': u'Point', u'coordinates': (-79.564992889, 43.6394775359)}"
657812,1472,TR-00812,361,The West Mall,The West Mall,East,Civic Centre Crt,South,T9992,2,,T,Existing,Provincial,S0309992,Yes,Existing,0,299537.822,4833429.928,-79.565222474,43.640792265,"{u'type': u'Point', u'coordinates': (-79.5652224779, 43.6407922634)}"
657813,1475,TR-00820,1920,Albion Rd,Albion Rd,East,Humberline Dr,East,T13427,1,,J,Existing,Provincial,0TS10880,Yes,Existing,0,295004.76399999997,4845227.863,-79.62162215800001,43.746942825,"{u'type': u'Point', u'coordinates': (-79.6216221538, 43.746942826)}"
657814,1478,TR-00233,1617,Dundas St W,Dundas St W,South,Brock Ave,West,2974,9,Little Portugal,J,Existing,Provincial,00TS5860,Yes,Existing,0,309979.769,4834433.68,-79.435789328,43.649827978999994,"{u'type': u'Point', u'coordinates': (-79.4357893232, 43.6498279783)}"
657815,1480,TR-00237,106,Broadview Ave,Broadview Ave,West,Queen St E,North,T3374,14,Riverside District,RN2,Existing,Provincial,00TS5586,Yes,Existing,0,316896.443,4835473.313999999,-79.350024136,43.659105743000005,"{u'type': u'Point', u'coordinates': (-79.3500241335, 43.6591057446)}"
657816,1481,TR-00239,705,Queen St E,Queen St E,South,Broadview Ave,West,2378,14,Riverside District,J,Existing,Provincial,00TS6470,Yes,Existing,0,316890.173,4835432.303,-79.350102792,43.658736695,"{u'type': u'Point', u'coordinates': (-79.3501027892, 43.6587366936)}"
657817,1482,TR-00241,650,Queen St E,Queen St E,North,Carroll St,East,2193,14,Riverside District,J,Existing,Provincial,00TS6478,Yes,Existing,0,316748.718,4835404.448,-79.351857196,43.658488244,"{u'type': u'Point', u'coordinates': (-79.3518571969, 43.6584882481)}"
657818,1483,TR-00627,1167,Dupont St,Dufferin St,East,Dupont St,South,t2045,9,,R,Existing,Provincial,00TS5833,Yes,Existing,0,309733.22,4836482.879,-79.438826932,43.668275196,"{u'type': u'Point', u'coordinates': (-79.4388269265, 43.6682751962)}"
657819,1484,TR-00629,61,Canmore Blvd,Canmore Blvd,South,Halfmoon Sq,West,T11381,25,,D,Existing,Provincial,S4411381,Yes,Existing,0,330575.416,4850458.478999999,-79.179711552,43.793640415,"{u'type': u'Point', u'coordinates': (-79.1797115468, 43.7936404177)}"
657820,1485,TR-00631,421A,Donlands Ave,Donlands Ave,East,O'Connor Dr,South,2490,14,,B,Temporarily Removed,Provincial,00TS8366,Yes,Existing,0,317462.575,4839409.81,-79.34291265600001,43.694529847,"{u'type': u'Point', u'coordinates': (-79.342912651, 43.6945298453)}"
657821,1491,TR-00469,89,St George St,Hoskin Ave,South,St George St,East,2347,11,,J,Existing,Provincial,00TS6162,Yes,Existing,0,313007.208,4836036.465,-79.39823555699999,43.664227944,"{u'type': u'Point', u'coordinates': (-79.3982355541, 43.6642279451)}"
657822,1492,TR-00471,3699,St Clair Ave E,St Clair Ave E,South,Gidley Rd,West,4074,20,,D,Existing,Provincial,S3601561,Yes,Existing,0,325125.24,4842192.136,-79.247748118,43.719403908000004,"{u'type': u'Point', u'coordinates': (-79.2477481214, 43.7194039131)}"
657823,1493,TR-00474,1239,Glencairn Ave,Caledonia Rd,East,Glencairn Ave,South,T717,8,,B,Existing,Provincial,0TS11434,Yes,Existing,0,307651.793,4840500.995,-79.464615841,43.704454373000004,"{u'type': u'Point', u'coordinates': (-79.4646158443, 43.7044543728)}"
657824,1499,TR-00841,128,Courtlands Dr,Morningside Ave,West,Halfway Ave,North,T9501,25,,B,Existing,Provincial,0TS11648,Yes,Existing,0,327805.335,4853147.795,-79.214016995,43.817938237,"{u'type': u'Point', u'coordinates': (-79.2140170005, 43.8179382376)}"
657825,1500,TR-00845,291,Waterloo Ave,Wilson Heights Blvd,East,Waterloo Ave,South,4070,6,,D,Existing,Provincial,S1003193,Yes,Existing,0,308049.399,4846136.267,-79.459648441,43.755177139,"{u'type': u'Point', u'coordinates': (-79.4596484349, 43.7551771383)}"
657826,1501,TR-00849,129,Rexdale Blvd,Kipling Ave,East,Rexdale Blvd,South,2784,1,,B,Existing,Provincial,00TS1366,Yes,Existing,0,299455.591,4841273.654,-79.566319407,43.711395518,"{u'type': u'Point', u'coordinates': (-79.5663194076, 43.7113955229)}"
657827,1505,TR-00642,16,Medal Lane,Arleta Ave,South,Medal Lane,West,4069,7,,D,Existing,Provincial,S0909214,Yes,Existing,0,304260.167,4845280.829,-79.506702876,43.74748409,"{u'type': u'Point', u'coordinates': (-79.5067028754, 43.7474840946)}"
657828,1506,TR-00644,434,Gerrard St E,Gerrard St E,North,Sumach St,East,2509,13,,J,Existing,Provincial,00TS6090,Yes,Existing,0,315985.47,4835934.125,-79.361309113,43.663267913,"{u'type': u'Point', u'coordinates': (-79.3613091087, 43.663267911)}"
657829,1508,TR-00650,55,Eglinton Ave E,Eglinton Ave E,South,Holly St,East,2013,12,,B,Temporarily Removed,Provincial,00TS5992,Yes,Existing,0,313142.84,4840793.299,-79.396480197,43.707044081999996,"{u'type': u'Point', u'coordinates': (-79.3964801962, 43.707044082)}"
657830,1510,TR-00654,2800,Keele St,Keele St,West,Victory Dr,North,953,6,,D,Existing,Provincial,S0909880,Yes,Existing,0,306197.969,4843193.813,-79.482647447,43.728697276999995,"{u'type': u'Point', u'coordinates': (-79.4826474434, 43.7286972783)}"
657831,1511,TR-00658,2995,Keele St,Keele St,East,Downsview Park Blvd,South,1653,6,,LC,Existing,Provincial,0TS11094,Yes,Existing,0,306066.085,4844088.275,-79.484282369,43.736748774,"{u'type': u'Point', u'coordinates': (-79.4842823731, 43.736748774)}"
657832,1512,TR-00660,1964,Victoria Park Ave,Victoria Park Ave,West,Curlew Dr,South,2412,16,,B,Existing,Provincial,00TS9148,Yes,Existing,0,319957.064,4845294.988,-79.311801322,43.747456795,"{u'type': u'Point', u'coordinates': (-79.3118013232, 43.7474568002)}"
657833,1513,TR-00488,550,Mortimer Ave,Coxwell Ave,West,Mortimer Ave,North,T4908,14,,B,Existing,Provincial,0TS10858,Yes,Existing,0,318763.61,4839000.994,-79.326783143,43.690826664,"{u'type': u'Point', u'coordinates': (-79.3267831398, 43.6908266689)}"
657834,1514,TR-00492,673,Warden Ave,Warden Ave,East,Bell Estate Rd,North,1374,20,,T,Existing,Provincial,S3601626,Yes,Existing,0,322678.11,4840642.381,-79.278170112,43.705517248,"{u'type': u'Point', u'coordinates': (-79.278170108, 43.7055172543)}"
657835,1519,TR-00949,1407,Royal York Rd,Royal York Rd,East,La Rose Ave,South,1066,2,,J,Existing,Provincial,0TS10784,Yes,Existing,0,302609.059,4838227.638,-79.527175273,43.683993468999994,"{u'type': u'Point', u'coordinates': (-79.5271752698, 43.6839934691)}"
657836,1520,TR-00951,45,Kingsplate Cres,Humberwood Blvd,South,Kingsplate Cres,West,T11295,1,,LKN,Existing,Provincial,0TS10866,Yes,Existing,0,295444.408,4842657.074,-79.616118626,43.723808298,"{u'type': u'Point', u'coordinates': (-79.6161186204, 43.7238082967)}"
657837,1521,TR-00953,850,Humberwood Blvd,Humberwood Blvd,East,Morning Star Dr,South,T14513,1,,T,Existing,Provincial,S0214513,Yes,Existing,0,294966.336,4842902.244,-79.62205676,43.726008942,"{u'type': u'Point', u'coordinates': (-79.622056765, 43.7260089446)}"
657838,1523,TR-00958,306,The West Mall,The West Mall,West,Bloor St W,North,T8668,2,,X,Existing,Provincial,S0308668,Yes,Existing,0,299755.36699999997,4832872.48,-79.562520902,43.635775965,"{u'type': u'Point', u'coordinates': (-79.562520898, 43.6357759714)}"
657839,1528,TR-00969,124,Rainsford Rd,Kingston Rd,South,Rainsford Rd,West,T2790,19,,R,Existing,Provincial,00TS6289,Yes,Existing,0,320190.248,4836993.142,-79.30914327100001,43.67272528,"{u'type': u'Point', u'coordinates': (-79.3091432654, 43.6727252804)}"
657840,1529,TR-00664,355,Gerrard St E,Gerrard St E,South,Sackville St,West,2217,13,,J,Existing,Provincial,00TS6086,Yes,Existing,0,315753.93100000004,4835847.365,-79.364181762,43.662490405,"{u'type': u'Point', u'coordinates': (-79.3641817599, 43.6624904039)}"
657841,1533,TR-00675,943,Queen St E,Carlaw Ave,North,Queen St E,West,2886,14,Leslieville,J,Existing,Provincial,00TS5618,Yes,Existing,0,317683.101,4835714.718,-79.34026514899999,43.661265486000005,"{u'type': u'Point', u'coordinates': (-79.3402651523, 43.6612654851)}"
657842,1541,TR-00314,100,Wellington St W,Wellington St W,North,York St,East,1917,10,Financial District,Z,Existing,Provincial,00TS6788,Yes,Existing,0,314252.338,4834093.027,-79.382830736,43.646719624,"{u'type': u'Point', u'coordinates': (-79.3828307386, 43.6467196231)}"
657843,1542,TR-00575,1483,Dundas St W,Dufferin St,East,Dundas St W,South,2935,9,Little Portugal,J,Existing,Provincial,00TS5828,Yes,Existing,0,310344.946,4834391.755,-79.431262867,43.649447961999996,"{u'type': u'Point', u'coordinates': (-79.4312628632, 43.6494479641)}"
657844,1543,TR-00580,222,King St E,Sherbourne St,West,King St E,North,1953,13,St. Lawrence Market Neighbourhood,J,Existing,Provincial,00TS6684,Yes,Existing,0,315415.656,4834615.98,-79.368400241,43.651411208,"{u'type': u'Point', u'coordinates': (-79.3684002434, 43.651411211)}"
