_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
2474998,4193,TR-06516,,,Driftwood Ave,East,Yorkwoods Gt,South,T2012,7,,LKN,Existing,Provincial,,Yes,Existing,0,303787.342,4845715.72,-79.51257456,43.751398138999996,"{u'type': u'Point', u'coordinates': (-79.5125745604, 43.7513981424)}"
2474999,4194,TR-06519,,,Belfield Rd,North,Kipling Ave,West,T3335,1,,LCN,Existing,Provincial,,No,,0,299631.649,4840540.098,-79.56412764699999,43.704793835,"{u'type': u'Point', u'coordinates': (-79.5641276444, 43.7047938381)}"
2475000,4195,TR-06521,8450,Sheppard Ave E,Sheppard Ave E,North,Conlins Rd,East,T15245,25,,LCN,Existing,Provincial,,No,,0,329755.096,4851650.712,-79.189849289,43.804399813,"{u'type': u'Point', u'coordinates': (-79.1898492879, 43.804399811)}"
2475001,4196,TR-06522,,,Island Rd,South,Port Union Rd,East,T6471,25,,LKN,Existing,Provincial,,Yes,Existing,0,333562.98699999996,4850741.333000001,-79.14257313,43.796076308,"{u'type': u'Point', u'coordinates': (-79.1425731279, 43.796076311)}"
2475002,4197,TR-06523,109,Island Rd,East Ave,East,Island Rd,South,T5123,25,,LKN,Existing,Provincial,,Yes,Existing,0,333875.768,4850938.791999999,-79.138675685,43.797841403,"{u'type': u'Point', u'coordinates': (-79.1386756817, 43.7978414083)}"
2475003,4198,TR-06525,61,Tudor Glen Cres,East Ave,West,Tudor Glen Cres,North,T5042,25,,LCN,Existing,Provincial,,No,,0,334097.23,4850166.996,-79.135965806,43.790885773999996,"{u'type': u'Point', u'coordinates': (-79.1359658032, 43.7908857762)}"
2475004,4199,TR-06566,,,Humber College Blvd,East,Humberline Dr,South,T7860,1,,LCN,Existing,Provincial,,No,,0,296034.88899999997,4843572.393,-79.60880468,43.732054495,"{u'type': u'Point', u'coordinates': (-79.6088046848, 43.7320544969)}"
2475005,4200,TR-06568,,,John Garland Blvd,East,Finch Ave W,South,T11199,1,,LCN,Existing,Provincial,,No,,0,297179.934,4843962.336,-79.594596348,43.735577107,"{u'type': u'Point', u'coordinates': (-79.5945963474, 43.735577105)}"
2475006,4201,TR-06570,,,John Garland Blvd,West,Mosque Cres,North,T7878,1,,LCN,Existing,Provincial,,No,,0,297352.81899999996,4843618.554,-79.592445372,43.732484401,"{u'type': u'Point', u'coordinates': (-79.5924453762, 43.7324844046)}"
2475007,4202,TR-06571,238,John Garland Blvd,John Garland Blvd,East,Mosque Cres,North,T7877,1,,LCN,Existing,Provincial,,No,,0,297367.326,4843629.112,-79.592265446,43.732579583,"{u'type': u'Point', u'coordinates': (-79.5922654401, 43.732579585)}"
2475008,4203,TR-06573,,,John Garland Blvd,North,Martin Grove Rd,East,T11577,1,,LKN,Existing,Provincial,,Yes,Existing,0,297627.04600000003,4843588.913,-79.589040875,43.732220301000005,"{u'type': u'Point', u'coordinates': (-79.5890408758, 43.7322203019)}"
2475009,4204,TR-03554,2773,Islington Ave,Islington Ave,East,Finch Ave W,South,T3791,1,,LCN,Temporarily Removed,Provincial,S0103791,No,,0,299294.076,4845099.6680000005,-79.568362819,43.745833178999995,"{u'type': u'Point', u'coordinates': (-79.5683628226, 43.7458331791)}"
2475010,4205,TR-03556,,,Albion Rd,South,Martin Grove Rd,West,T3278,1,,V,Existing,Provincial,0TS12762,Yes,Existing,0,296932.95,4844721.351,-79.59767354,43.742406575,"{u'type': u'Point', u'coordinates': (-79.5976735353, 43.7424065784)}"
2475011,4207,TR-03565,4771,Steeles Ave W,Steeles Ave W,South,Rossdean Dr,West,T8301,7,Emery Village,LC,Existing,Provincial,0TS12624,No,,0,301508.665,4847928.768999999,-79.540883315,43.771311583,"{u'type': u'Point', u'coordinates': (-79.5408833192, 43.7713115875)}"
2475012,4208,TR-03567,4119,Bathurst St,Bathurst St,East,York Downs Dr,South,T227,6,,LCN,Existing,Provincial,S1000227,No,,0,309934.46,4845238.077,-79.436248037,43.747081693,"{u'type': u'Point', u'coordinates': (-79.436248035, 43.7470816922)}"
2475013,4209,TR-03571,1200,Bay St,Bay St,West,Bloor St W,North,T235,11,Bloor-Yorkville,Custom,Existing,Provincial,TS12266M,No,,0,313690.58,4836684.214,-79.389751492,43.670050679,"{u'type': u'Point', u'coordinates': (-79.389751496, 43.6700506826)}"
2475014,4210,TR-01398,1117,Finch Ave W,Finch Ave W,South,Chesswood Dr,East,T2590,6,DuKe Heights,V,Existing,Provincial,0TS11676,Yes,Existing,0,306644.958,4847387.065,-79.477084713,43.766440628999995,"{u'type': u'Point', u'coordinates': (-79.477084713, 43.7664406303)}"
2475015,4211,TR-01400,1111,Finch Ave W,Finch Ave W,South,Chesswood Dr,East,T3579,6,DuKe Heights,V,Existing,Provincial,00TS9378,Yes,Existing,0,306896.847,4847462.592,-79.473955831,43.76711979,"{u'type': u'Point', u'coordinates': (-79.4739558329, 43.7671197921)}"
2475016,4212,TR-01402,1107,Finch Ave W,Finch Ave W,South,Champagne Dr,West,T2589,6,DuKe Heights,VS,Existing,Provincial,0TS11916,Yes,Existing,0,307078.731,4847523.109,-79.47169646,43.76766398,"{u'type': u'Point', u'coordinates': (-79.4716964619, 43.7676639791)}"
2475017,4213,TR-01404,11,Goldfinch Crt,Finch Ave W,South,Goldfinch Crt,East,T3593,6,,V,Existing,Provincial,0TS11678,Yes,Existing,0,308781.31,4848029.156,-79.45054542,43.772211801000005,"{u'type': u'Point', u'coordinates': (-79.4505454144, 43.7722118005)}"
2475018,4214,TR-01406,555,Finch Ave W,Finch Ave W,South,Virgilwood Dr,West,T3620,6,,U,Existing,Provincial,0TS11686,No,,0,308958.501,4848082.569,-79.448343994,43.772691601999995,"{u'type': u'Point', u'coordinates': (-79.4483439903, 43.7726916062)}"
2475019,4215,TR-01414,126,Finch Ave E,Finch Ave E,North,Willowdale Ave,East,T2575,18,,LK,Existing,Provincial,0TS11760,Yes,Existing,0,312290.774,4849091.816000001,-79.406937165,43.781749786999995,"{u'type': u'Point', u'coordinates': (-79.406937162, 43.7817497858)}"
2475020,4216,TR-02774,1871,Davenport Rd,Davenport Rd,South,Symington Ave,West,T3473,9,,A,Existing,Enseicom,,No,,0,308528.689,4836735.451,-79.453761635,43.670555695,"{u'type': u'Point', u'coordinates': (-79.4537616398, 43.670555697)}"
2475021,4218,TR-02779,470,Sherbourne St,Sherbourne St,West,Wellesley St E,North,T7333,13,,A,Existing,Enseicom,,No,,0,314892.915,4836370.636,-79.374847723,43.667212713999994,"{u'type': u'Point', u'coordinates': (-79.3748477215, 43.6672127176)}"
2475022,4224,TR-02800,555,Sheppard Ave W,Sheppard Ave W,South,Canyon Ave,East,,6,,Standard Daytech,Existing,Daytech,,No,,0,310023.899,4846231.728999999,-79.435127861,43.756025123,"{u'type': u'Point', u'coordinates': (-79.4351278572, 43.7560251234)}"
2475023,4226,TR-01529,65,Wasdale Cres,Wasdale Cres,South,Rajah St,East,T7435,8,,LKN,Existing,Provincial,S1507435,Yes,Existing,0,309815.099,4843375.83,-79.43774745,43.730320016,"{u'type': u'Point', u'coordinates': (-79.4377474479, 43.7303200211)}"
2475024,4228,TR-02435,199,Bay St,Bay St,East,King St W,South,T256,13,Financial District,V,Existing,Provincial,00TS5548,Yes,Existing,0,314473.755,4834286.552,-79.38008264,43.648458758000004,"{u'type': u'Point', u'coordinates': (-79.3800826388, 43.6484587625)}"
2475025,4229,TR-02441,1,Strath Humber Crt,Royal York Rd,East,Strath Humber Crt,South,T1518,2,,LC,Existing,Provincial,00TS5186,No,,0,303403.05100000004,4835693.83,-79.517320457,43.661187757,"{u'type': u'Point', u'coordinates': (-79.5173204543, 43.6611877549)}"
2475026,4230,TR-02488,3351,Lawrence Ave E,Bellamy Rd N,East,Lawrence Ave E,South,T361,24,,LKN,Existing,Provincial,S3800361,Yes,Existing,0,326129.999,4846432.166,-79.235110225,43.757540757,"{u'type': u'Point', u'coordinates': (-79.23511022, 43.7575407571)}"
2475027,4231,TR-02497,3091,Lawrence Ave E,Mccowan Rd,East,Lawrence Ave E,South,T5672,21,,S,Existing,Provincial,S3805672,No,,0,325316.92,4846171.217,-79.245217431,43.755214881,"{u'type': u'Point', u'coordinates': (-79.2452174288, 43.7552148828)}"
2475028,4232,TR-02517,122,Combe Ave,Combe Ave,North,Wilmington Ave,West,T3179,6,,S,Existing,Provincial,S1003179,No,,0,308362.882,4846634.598,-79.455752248,43.759661269,"{u'type': u'Point', u'coordinates': (-79.4557522479, 43.7596612694)}"
2475029,4233,TR-02668,1515,Danforth Rd,Danforth Rd,East,Hollyhedge Dr,South,T4952,21,,LK,Existing,Provincial,0TS12048,Yes,Existing,0,325388.713,4845710.187,-79.244343571,43.75106311,"{u'type': u'Point', u'coordinates': (-79.2443435662, 43.7510631107)}"
2475030,4241,SH-02008,784,The Queensway,The Queensway,North,Smith Cres,East,T6880,3,shoptheQueensway.com,A,Temporarily Removed,Enseicom,,No,,0,304335.391,4831759.931,-79.505757197,43.625778427,"{u'type': u'Point', u'coordinates': (-79.5057571993, 43.6257784329)}"
2475031,4243,SH-02815,1037,College St,College St,South,Rusholme Park Cres,West,T842,9,College West,Canopy,Existing,Enseicom,,No,,0,310462.51,4834765.744,-79.429801582,43.652813483,"{u'type': u'Point', u'coordinates': (-79.429801578, 43.6528134857)}"
2475032,4248,SH-00813,200,Lonsdale Rd,Oriole Pkwy,West,Gormley Ave,North,T1438,12,,A,Existing,Enseicom,,No,,0,312696.623,4839326.028,-79.402038456,43.693841658000004,"{u'type': u'Point', u'coordinates': (-79.4020384532, 43.6938416613)}"
2475033,4249,SH-01817,2,Covington Rd,Bathurst St,West,Covington Rd,North,T112,8,,D,Existing,Enseicom,,No,,0,310412.475,4842354.907,-79.430342857,43.721126168000005,"{u'type': u'Point', u'coordinates': (-79.4303428588, 43.7211261736)}"
2475034,4256,SH-00919,1479,Eglinton Ave W,Eglinton Ave W,South,Marlee Ave,West,,12,York-Eglinton,Standard Daytech,Existing,Daytech,,No,,0,309670.73699999996,4839773.487,-79.439572008,43.697895371,"{u'type': u'Point', u'coordinates': (-79.4395720068, 43.6978953731)}"
2475035,4269,TR-03196,4,Kingsview Blvd,Kipling Ave,West,Kingsview Blvd,North,T4334,1,,LC,Existing,Provincial,00TS1364,No,,0,299957.137,4839679.194,-79.560081337,43.697046795,"{u'type': u'Point', u'coordinates': (-79.5600813317, 43.6970467975)}"
2475036,4270,TR-03200,,,Finch Ave E,West,Morningside Ave,South,T14445,25,,LCN,Existing,Provincial,S4214445,No,,0,327228.047,4853289.85,-79.22118733,43.819234602,"{u'type': u'Point', u'coordinates': (-79.2211873253, 43.819234605)}"
2475037,4272,TR-03205,34,Southport St,Southport St,West,Windermere Pl,North,T10995,4,,LK,Existing,Provincial,00TS8200,Yes,Existing,0,307032.782,4833142.776000001,-79.47232678399999,43.638222758000005,"{u'type': u'Point', u'coordinates': (-79.4723267875, 43.6382227561)}"
2475038,4273,TR-03209,1054,Queen St E,Queen St E,North,Pape Ave,East,T3063,14,Leslieville,LC,Existing,Provincial,00TS6540,No,,0,317903.382,4835764.088,-79.33753275,43.661706025,"{u'type': u'Point', u'coordinates': (-79.3375327471, 43.6617060306)}"
2475039,4274,TR-03211,249,Donlands Ave,Mortimer Ave,North,Donlands Ave,East,T5777,14,,KF2,Existing,Provincial,00TS8384,No,,0,317706.61100000003,4838657.001,-79.33990326199999,43.687749411999995,"{u'type': u'Point', u'coordinates': (-79.3399032656, 43.687749414)}"
2475040,4275,TR-03213,1012,Broadview Ave,Broadview Ave,West,Pottery Rd,South,T659,14,,LC,Existing,Provincial,00TS8212,No,,0,316316.132,4838191.578,-79.357160991,43.68358287,"{u'type': u'Point', u'coordinates': (-79.3571609895, 43.6835828678)}"
2475041,4276,TR-03219,ke that765,Woodbine Ave,Woodbine Ave,East,Gerrard St E,South,T8918,19,,RN1,Existing,Provincial,S3208918,No,,0,320071.077,4837874.912,-79.310596147,43.680664788,"{u'type': u'Point', u'coordinates': (-79.3105961513, 43.6806647885)}"
2475042,4277,TR-03221,278,Coxwell Ave,Coxwell Ave,West,Eastwood Ave,North,T1794,14,,RN1,Existing,Provincial,S3001794,No,,0,319355.011,4837047.097,-79.319499654,43.673227766000004,"{u'type': u'Point', u'coordinates': (-79.3194996549, 43.6732277689)}"
2475043,4278,TR-03223,1080,Eastern Ave,Coxwell Ave,East,Eastern Ave,North,T11183,19,,LC,Existing,Provincial,00TS8198,No,,0,319619.929,4836228.054,-79.316236853,43.665850096999996,"{u'type': u'Point', u'coordinates': (-79.3162368509, 43.6658500949)}"
2475044,4279,TR-03227,1192,Gerrard St E,Gerrard St E,North,Prust Ave,East,T1103,14,,LC,Existing,Provincial,00TS6080,No,,0,318476.054,4836737.805,-79.330407613,43.670460435,"{u'type': u'Point', u'coordinates': (-79.3304076124, 43.6704604345)}"
2475045,4280,TR-03231,25,San Romanoway,Jane St,East,San Romanoway,North,T3864,7,,LKN,Existing,Provincial,S0803864,Yes,Existing,0,303351.748,4846594.204,-79.51798587,43.759304821,"{u'type': u'Point', u'coordinates': (-79.5179858652, 43.759304825)}"
2475046,4281,TR-03232,801,Lawrence Ave E,Leslie St,East,Lawrence Ave E,South,T5455,16,,LC,Existing,Provincial,00TS9246,No,,0,316425.11100000003,4843826.327,-79.35568764199999,43.734300902,"{u'type': u'Point', u'coordinates': (-79.355687647, 43.7343008997)}"
2475047,4283,TR-03236,2851,Kingston Rd,Brooklawn Ave,West,Kingston Rd,South,T3378,20,,LCN,Existing,Provincial,S3603378,No,,0,326078.561,4842441.548,-79.235906934,43.721622183,"{u'type': u'Point', u'coordinates': (-79.2359069341, 43.7216221865)}"
2475048,4284,TR-03243,1530,Victoria Park Ave,Victoria Park Ave,West,Eglinton Ave E,North,T8453,16,,U,Temporarily Removed,Provincial,00TS9254,No,,0,320671.6,4842794.896000001,-79.303003077,43.724938083000005,"{u'type': u'Point', u'coordinates': (-79.3030030786, 43.7249380887)}"
2475049,4285,TR-03247,4200,Sheppard Ave E,Midland Ave,West,Sheppard Ave E,North,T5741,22,,LC,Existing,Provincial,00TS1118,No,,0,322598.144,4849534.716,-79.27886786399999,43.785560356000005,"{u'type': u'Point', u'coordinates': (-79.278867864, 43.7855603616)}"
2475050,4286,TR-03248,2450,Birchmount Rd,Birchmount Rd,West,Bay Mills Blvd,North,T378,22,,LC,Existing,Provincial,00TS1116,No,,0,320930.32,4849328.719,-79.29959572,43.783744373000005,"{u'type': u'Point', u'coordinates': (-79.2995957214, 43.7837443769)}"
2475051,4287,TR-03756,90,Claireville Dr,Claireville Dr,East,Huddersfield Rd,South,T14923,1,,LCN,Existing,Provincial,S0114923,No,,0,294735.338,4844455.851,-79.624953007,43.739990183,"{u'type': u'Point', u'coordinates': (-79.6249530089, 43.7399901886)}"
2475052,4288,SH-02442,870,Queen St E,Queen St E,North,Booth Ave,West,T3047,14,Leslieville,A,Existing,Enseicom,,No,,0,317381.97,4835603.627,-79.344001392,43.660270671000006,"{u'type': u'Point', u'coordinates': (-79.3440013872, 43.6602706766)}"
2475053,4293,SH-03658,2900,Finch Ave E,Finch Ave E,North,Victoria Park Ave,East,T2566,22,,D,Existing,Enseicom,,No,,0,318406.36,4850392.968,-79.330926437,43.793374476000004,"{u'type': u'Point', u'coordinates': (-79.3309264382, 43.793374474)}"
2475054,4295,SH-03494,122,Neptune Dr,,,Rajah St,,,8,,Standard Daytech,Existing,Daytech,,No,,0,309606.272,4843472.915,-79.440338753,43.731195282,"{u'type': u'Point', u'coordinates': (-79.4403387539, 43.7311952879)}"
2475055,4298,TR-06580,345,Woodsworth Rd,Davean Dr,North,Woodsworth Rd,West,T6343,15,,LKN,Existing,Provincial,,Yes,Existing,0,315702.303,4846976.648,-79.36459653899999,43.762668481999995,"{u'type': u'Point', u'coordinates': (-79.3645965415, 43.7626684859)}"
2475056,4299,TR-06582,133,Brian Dr,Pleasant View Dr,North,Brian Dr,East,T6766,17,,LKN,Existing,Provincial,,Yes,Existing,0,318235.868,4849423.3319999995,-79.333069263,43.784649793999996,"{u'type': u'Point', u'coordinates': (-79.3330692666, 43.7846497941)}"
2475057,4300,TR-06707,66,Harbord St,Harbord St,North,Spadina Ave,East,T7818,11,,DIG-RE,Existing,Provincial,,No,,0,312725.071,4835924.028,-79.401735531,43.663218918000005,"{u'type': u'Point', u'coordinates': (-79.401735529, 43.6632189237)}"
2475058,4301,TR-06711,,Finch Ave W,Finch Ave W,South,Keele St,West,T2612,7,DuKe Heights,LKN,Temporarily Removed,Provincial,,Yes,Existing,0,305497.653,4847034.391,-79.491335261,43.763268118999996,"{u'type': u'Point', u'coordinates': (-79.4913352641, 43.7632681168)}"
2475059,4302,TR-05972,,,Kennedy Rd,West,Mewburn Ave,North,T2761,20,,RN2,Existing,Provincial,S3602761,No,,0,324300.576,4840903.225,-79.25802942899999,43.707824317,"{u'type': u'Point', u'coordinates': (-79.2580294292, 43.7078243203)}"
2475060,4303,TR-05967,60,Danforth Rd,Danforth Rd,North,McDonald Ave,West,T1855,20,,RN2,Existing,Provincial,S3501855,No,,0,322866.67600000004,4839561.866,-79.275866651,43.695786741000006,"{u'type': u'Point', u'coordinates': (-79.275866651, 43.6957867443)}"
2475061,4304,TR-05973,263,Kennedy Rd,Kennedy Rd,East,Mewburn Ave,South,T1209,20,,RN1,Existing,Provincial,S3601209,No,,0,324322.63,4840878.3719999995,-79.257756682,43.707600033,"{u'type': u'Point', u'coordinates': (-79.2577566781, 43.7076000341)}"
2475062,4305,TR-05952,1,Berner Trl,Washburn Way,East,Berner Trl,South,T4705,23,,LKN,Existing,Provincial,S4204705,Yes,Existing,0,326826.222,4851235.075,-79.226267004,43.800751635,"{u'type': u'Point', u'coordinates': (-79.2262670092, 43.80075164)}"
2475063,4306,TR-05971,,,Park St,South,Natal Ave,West,T1449,20,,LCN,Existing,Provincial,S3601449,No,,0,324670.374,4841240.1680000005,-79.253428438,43.710847398999995,"{u'type': u'Point', u'coordinates': (-79.2534284435, 43.7108474009)}"
2475064,4307,TR-05954,1,Foregate Ave,Brenyon Way,East,Foregate Ave,South,T9837,25,,LKN,Existing,Provincial,S4209837,Yes,Existing,0,328356.54600000003,4851344.837,-79.207244173,43.80169247,"{u'type': u'Point', u'coordinates': (-79.2072441736, 43.8016924764)}"
2475065,4308,TR-05943,1,Eastpark Blvd,Bellamy Rd N,East,Eastpark Blvd,South,T351,24,,LKN,Existing,Provincial,S3800351,Yes,Existing,0,326164.291,4846195.993,-79.234693753,43.755413948999994,"{u'type': u'Point', u'coordinates': (-79.2346937567, 43.7554139533)}"
2475066,4309,TR-05989,,,Middlefield Rd,West,Pebblewood Ave,North,T6596,23,,LKN,Existing,Provincial,S4106596,Yes,Existing,0,323833.955,4853736.158,-79.26336448100001,43.82334697,"{u'type': u'Point', u'coordinates': (-79.2633644858, 43.8233469744)}"
2475067,4311,TR-05986,,,Markham Rd,East,Select Ave,South,T14608,23,,LKN,Existing,Provincial,S4214608,Yes,Existing,0,324842.253,4854835.556,-79.25078798,43.833216003000004,"{u'type': u'Point', u'coordinates': (-79.2507879849, 43.8332160076)}"
2475068,4312,TR-05948,120,Industry St,Industry St,East,Ray Ave,North,T14535,5,,LCN,Temporarily Removed,Provincial,S1214535,No,,0,305281.95,4839337.087,-79.494021151,43.693983028999995,"{u'type': u'Point', u'coordinates': (-79.4940211557, 43.6939830266)}"
2475069,4313,TR-04381,494,Martin Grove Rd,Martin Grove Rd,West,Dewitt Rd,North,T5606,2,,LCN,Existing,Provincial,S0305606,No,,0,299888.174,4836597.0030000005,-79.56090882,43.6693026,"{u'type': u'Point', u'coordinates': (-79.5609088219, 43.6693026053)}"
2475070,4314,TR-04382,,,Martin Grove Rd,West,Sabine Rd,North,T5644,2,,LCN,Existing,Provincial,S0305644,No,,0,299976.346,4836323.288,-79.559813003,43.666839384,"{u'type': u'Point', u'coordinates': (-79.559813004, 43.6668393841)}"
2475071,4315,TR-04384,27,Tapscott Rd,Tapscott Rd,North,Blackwell Ave,West,T10875,23,,LCN,Existing,Provincial,S4210875,No,,0,327218.49199999997,4851765.3719999995,-79.22136991,43.805513065,"{u'type': u'Point', u'coordinates': (-79.221369909, 43.8055130705)}"
2475072,4316,TR-04385,72,Tapscott Rd,Tapscott Rd,South,Blackwell Ave,West,T9975,23,,LKN,Existing,Provincial,S4209975,Yes,Existing,0,327238.702,4851752.908,-79.221119255,43.805400265,"{u'type': u'Point', u'coordinates': (-79.2211192522, 43.8054002693)}"
2475073,4317,TR-04387,,,Brenyon Way,West,Sewell's Rd,South,T9846,25,,LKN,Existing,Provincial,S4209846,Yes,Existing,0,327694.51300000004,4851980.097,-79.215444543,43.807431236000006,"{u'type': u'Point', u'coordinates': (-79.215444539, 43.8074312345)}"
2475074,4318,TR-04392,35,Sewell's Rd,Sewell's Rd,South,Brenyon Way,East,T10870,25,,LKN,Temporarily Removed,Provincial,S4210870,Yes,Existing,0,327722.158,4852035.626,-79.21509857,43.807930197,"{u'type': u'Point', u'coordinates': (-79.2150985683, 43.8079301951)}"
2475075,4319,TR-04393,36,Sewell's Rd,Sewell's Rd,North,Brenyon Way,East,T10873,25,,LKN,Existing,Provincial,S4210873,Yes,Existing,0,327690.499,4852036.635,-79.215492007,43.807940256,"{u'type': u'Point', u'coordinates': (-79.2154920128, 43.8079402573)}"
2475076,4320,TR-04396,,,McLevin Ave,North,Empringham Dr,East,T958,25,,LKN,Existing,Provincial,S4200958,Yes,Existing,0,328092.682,4852248.495,-79.210484092,43.80983465,"{u'type': u'Point', u'coordinates': (-79.2104840972, 43.8098346552)}"
2475077,4321,TR-04397,,,Sewell's Rd,North,Hupfield Trl,West,T11626,25,,LKN,Temporarily Removed,Provincial,S4211626,Yes,Existing,0,327848.489,4852761.429,-79.213497185,43.814459219,"{u'type': u'Point', u'coordinates': (-79.2134971808, 43.8144592188)}"
2475078,4322,TR-04398,,,McLevin Ave,North,Sewell's Rd,West,T9589,25,,LCN,Existing,Provincial,S4209589,No,,0,327764.959,4852332.031,-79.214553896,43.810596811,"{u'type': u'Point', u'coordinates': (-79.2145538921, 43.8105968086)}"
